CampaignID,StartDate,EndDate,Month,Quarter,Channel,Impressions,Clicks,Leads,Conversions,Click Through Rate,Conversion Rate ,Cost Per Acquisition,Cost Per Mille, Cost_USD , Revenue_USD , ROI ,Calculated ROI,Lead to Conversion Rate,ROAS
CAMP08700,21/07/2025,31/07/2025,Jul,Q3,Email,261382,8084,2558,860,3.09%,10.64%,USD 4.46,USD 14.68,3835.80,9425.06,1.46,145.71%,33.62%,2.46
CAMP08701,10/07/2025,17/07/2025,Jul,Q3,Display,17980,1628,626,367,9.05%,22.54%,USD 11.50,USD 234.79,4221.52,10345.29,1.45,145.06%,58.63%,2.45
CAMP08702,30/12/2025,04/01/2026,Dec,Q4,Influencer,142348,13594,2530,1152,9.55%,8.47%,USD 0.68,USD 5.53,786.66,2187.20,1.78,178.04%,45.53%,2.78
CAMP08703,19/11/2025,28/11/2025,Nov,Q4,Influencer,23372,350,143,62,1.50%,17.71%,USD 60.94,USD 161.65,3778.20,4159.55,0.10,10.09%,43.36%,1.10
CAMP08704,30/06/2025,14/07/2025,Jun,Q2,Social,224769,14837,4964,2675,6.60%,18.03%,USD 0.27,USD 3.25,729.99,1244.73,0.71,70.51%,53.89%,1.71
CAMP08705,19/03/2025,27/03/2025,Mar,Q1,Social,13168,623,121,44,4.73%,7.06%,USD 11.80,USD 39.43,519.15,555.35,0.07,6.97%,36.36%,1.07
CAMP08706,16/03/2025,25/03/2025,Mar,Q1,Social,235241,13487,2227,531,5.73%,3.94%,USD 1.24,USD 2.80,659.05,936.34,0.42,42.07%,23.84%,1.42
CAMP08707,22/10/2025,27/10/2025,Oct,Q4,Search,292110,12749,2526,747,4.36%,5.86%,USD 0.34,USD 0.88,255.74,460.13,0.80,79.92%,29.57%,1.80
CAMP08708,08/10/2025,13/10/2025,Oct,Q4,Influencer,264929,13959,5634,2947,5.27%,21.11%,USD 0.66,USD 7.33,1942.77,2420.96,0.25,24.61%,52.31%,1.25
CAMP08709,21/01/2025,30/01/2025,Jan,Q1,Social,112904,4415,883,435,3.91%,9.85%,USD 10.96,USD 42.24,4769.32,12612.81,1.64,164.46%,49.26%,2.64
CAMP08710,20/06/2025,30/06/2025,Jun,Q2,Social,140987,2902,1083,267,2.06%,9.20%,USD 16.88,USD 31.96,4506.35,6334.86,0.41,40.58%,24.65%,1.41
CAMP08711,15/01/2025,24/01/2025,Jan,Q1,Display,175081,6510,2072,472,3.72%,7.25%,USD 3.66,USD 9.86,1726.35,3146.58,0.82,82.27%,22.78%,1.82
CAMP08712,30/07/2025,05/08/2025,Jul,Q3,Social,266496,18742,5973,2680,7.03%,14.30%,USD 1.49,USD 14.99,3993.77,10397.22,1.60,160.34%,44.87%,2.60
CAMP08713,17/02/2025,02/03/2025,Feb,Q1,Display,110439,1605,707,406,1.45%,25.30%,USD 10.20,USD 37.49,4140.47,5107.07,0.23,23.35%,57.43%,1.23
CAMP08714,27/03/2025,05/04/2025,Mar,Q1,Email,9047,402,180,48,4.44%,11.94%,USD 17.61,USD 93.41,845.09,1892.36,1.24,123.92%,26.67%,2.24
CAMP08715,29/05/2025,13/06/2025,May,Q2,Social,283659,3916,1232,516,1.38%,13.18%,USD 2.37,USD 4.32,1224.33,3527.33,1.88,188.10%,41.88%,2.88
CAMP08716,07/07/2025,22/07/2025,Jul,Q3,Display,205287,8635,1089,571,4.21%,6.61%,USD 6.10,USD 16.97,3483.43,6648.39,0.91,90.86%,52.43%,1.91
CAMP08717,02/11/2025,11/11/2025,Nov,Q4,Social,158809,2840,467,192,1.79%,6.76%,USD 7.26,USD 8.78,1393.75,2063.11,0.48,48.03%,41.11%,1.48
CAMP08718,31/05/2025,14/06/2025,May,Q2,Email,221068,8968,4299,1463,4.06%,16.31%,USD 3.21,USD 21.25,4696.95,13557.28,1.89,188.64%,34.03%,2.89
CAMP08719,21/05/2025,03/06/2025,May,Q2,Social,148999,12728,1958,1010,8.54%,7.94%,USD 1.22,USD 8.26,1230.49,1363.84,0.11,10.84%,51.58%,1.11
CAMP08720,10/03/2025,17/03/2025,Mar,Q1,Display,69565,4536,1969,1001,6.52%,22.07%,USD 4.01,USD 57.73,4015.81,6518.44,0.62,62.32%,50.84%,1.62
CAMP08721,17/09/2025,26/09/2025,Sep,Q3,Email,281980,20135,6365,3387,7.14%,16.82%,USD 1.13,USD 13.53,3814.69,10050.45,1.63,163.47%,53.21%,2.63
CAMP08722,30/11/2025,09/12/2025,Nov,Q4,Email,90641,5016,730,421,5.53%,8.39%,USD 6.10,USD 28.34,2568.42,3359.17,0.31,30.79%,57.67%,1.31
CAMP08723,09/01/2025,15/01/2025,Jan,Q1,Email,181150,16849,7881,2051,9.30%,12.17%,USD 0.68,USD 7.67,1390.05,1623.81,0.17,16.82%,26.02%,1.17
CAMP08724,01/05/2025,16/05/2025,May,Q2,Search,94080,5522,2602,875,5.87%,15.85%,USD 0.30,USD 2.83,265.91,509.49,0.92,91.60%,33.63%,1.92
CAMP08725,11/04/2025,19/04/2025,Apr,Q2,Display,193099,3743,1295,769,1.94%,20.55%,USD 5.41,USD 21.54,4159.08,6918.81,0.66,66.35%,59.38%,1.66
CAMP08726,29/05/2025,13/06/2025,May,Q2,Search,213325,20048,5123,2242,9.40%,11.18%,USD 0.87,USD 9.15,1951.00,5061.52,1.59,159.43%,43.76%,2.59
CAMP08727,26/05/2025,10/06/2025,May,Q2,Email,169584,3726,1278,598,2.20%,16.05%,USD 2.95,USD 10.42,1766.54,2957.70,0.67,67.43%,46.79%,1.67
CAMP08728,19/12/2025,25/12/2025,Dec,Q4,Search,270406,27020,9486,5251,9.99%,19.43%,USD 0.06,USD 1.18,318.02,744.06,1.34,133.97%,55.36%,2.34
CAMP08729,31/08/2025,09/09/2025,Aug,Q3,Social,278357,13690,4775,2274,4.92%,16.61%,USD 0.37,USD 3.02,841.51,1784.33,1.12,112.04%,47.62%,2.12
CAMP08730,29/08/2025,12/09/2025,Aug,Q3,Search,29129,483,189,89,1.66%,18.43%,USD 21.38,USD 65.32,1902.79,4174.69,1.19,119.40%,47.09%,2.19
CAMP08731,03/12/2025,09/12/2025,Dec,Q4,Influencer,246255,21613,2741,662,8.78%,3.06%,USD 5.26,USD 14.15,3485.06,7047.78,1.02,102.23%,24.15%,2.02
CAMP08732,12/02/2025,26/02/2025,Feb,Q1,Email,283668,5207,734,295,1.84%,5.67%,USD 3.78,USD 3.93,1115.91,1418.23,0.27,27.09%,40.19%,1.27
CAMP08733,05/04/2025,18/04/2025,Apr,Q2,Email,285242,7330,1562,733,2.57%,10.00%,USD 1.23,USD 3.16,901.69,1013.56,0.12,12.41%,46.93%,1.12
CAMP08734,14/08/2025,28/08/2025,Aug,Q3,Display,261174,12421,2979,1557,4.76%,12.54%,USD 0.89,USD 5.30,1385.25,2892.12,1.09,108.78%,52.27%,2.09
CAMP08735,06/01/2025,16/01/2025,Jan,Q1,Social,195883,13879,4929,1800,7.09%,12.97%,USD 0.83,USD 7.60,1488.82,3422.57,1.30,129.88%,36.52%,2.30
CAMP08736,02/08/2025,14/08/2025,Aug,Q3,Display,67903,1419,239,59,2.09%,4.16%,USD 35.74,USD 31.06,2108.92,5168.24,1.45,145.07%,24.69%,2.45
CAMP08737,25/07/2025,07/08/2025,Jul,Q3,Search,74138,4895,1548,536,6.60%,10.95%,USD 3.49,USD 25.20,1868.59,4567.36,1.44,144.43%,34.63%,2.44
CAMP08738,08/03/2025,20/03/2025,Mar,Q1,Influencer,28059,2251,391,145,8.02%,6.44%,USD 3.19,USD 16.47,462.23,1146.62,1.48,148.06%,37.08%,2.48
CAMP08739,10/04/2025,19/04/2025,Apr,Q2,Influencer,177949,3757,909,454,2.11%,12.08%,USD 6.89,USD 17.58,3127.77,3254.90,0.04,4.06%,49.94%,1.04
CAMP08740,12/01/2025,21/01/2025,Jan,Q1,Influencer,178854,12212,5790,1203,6.83%,9.85%,USD 0.61,USD 4.13,739.27,1069.72,0.45,44.70%,20.78%,1.45
CAMP08741,25/08/2025,04/09/2025,Aug,Q3,Influencer,164470,15838,7258,2571,9.63%,16.23%,USD 1.69,USD 26.48,4355.31,10710.50,1.46,145.92%,35.42%,2.46
CAMP08742,18/11/2025,23/11/2025,Nov,Q4,Social,265541,25774,12403,4702,9.71%,18.24%,USD 0.92,USD 16.24,4311.62,5377.30,0.25,24.72%,37.91%,1.25
CAMP08743,15/09/2025,30/09/2025,Sep,Q3,Search,146867,3605,1213,509,2.45%,14.12%,USD 0.89,USD 3.10,454.70,624.38,0.37,37.32%,41.96%,1.37
CAMP08744,03/12/2025,15/12/2025,Dec,Q4,Influencer,91723,7188,2160,1270,7.84%,17.67%,USD 1.67,USD 23.16,2124.19,4926.43,1.32,131.92%,58.80%,2.32
CAMP08745,15/05/2025,21/05/2025,May,Q2,Email,82156,7081,3112,1544,8.62%,21.80%,USD 1.58,USD 29.66,2436.72,6375.33,1.62,161.64%,49.61%,2.62
CAMP08746,10/08/2025,20/08/2025,Aug,Q3,Search,76512,6886,908,262,9.00%,3.80%,USD 19.01,USD 65.08,4979.75,6597.99,0.32,32.50%,28.85%,1.32
CAMP08747,05/06/2025,18/06/2025,Jun,Q2,Social,34232,1339,657,297,3.91%,22.18%,USD 4.48,USD 38.89,1331.17,2797.66,1.10,110.17%,45.21%,2.10
CAMP08748,22/05/2025,29/05/2025,May,Q2,Influencer,263106,9027,2572,870,3.43%,9.64%,USD 3.70,USD 12.22,3216.16,4382.62,0.36,36.27%,33.83%,1.36
CAMP08749,07/06/2025,13/06/2025,Jun,Q2,Social,110332,1578,584,306,1.43%,19.39%,USD 7.65,USD 21.21,2339.73,3315.82,0.42,41.72%,52.40%,1.42
CAMP08750,22/11/2025,06/12/2025,Nov,Q4,Influencer,67630,3107,1216,326,4.59%,10.49%,USD 11.86,USD 57.17,3866.11,7592.85,0.96,96.40%,26.81%,1.96
CAMP08751,10/12/2025,19/12/2025,Dec,Q4,Email,116558,2465,866,223,2.11%,9.05%,USD 5.91,USD 11.30,1317.34,3092.78,1.35,134.77%,25.75%,2.35
CAMP08752,19/09/2025,04/10/2025,Sep,Q3,Search,236000,19060,8702,2093,8.08%,10.98%,USD 1.64,USD 14.56,3436.51,7382.92,1.15,114.84%,24.05%,2.15
CAMP08753,10/10/2025,23/10/2025,Oct,Q4,Email,227638,5205,1120,467,2.29%,8.97%,USD 1.58,USD 3.24,736.47,872.60,0.18,18.48%,41.70%,1.18
CAMP08754,04/12/2025,14/12/2025,Dec,Q4,Influencer,201211,16841,5269,1313,8.37%,7.80%,USD 0.13,USD 0.87,174.12,273.56,0.57,57.11%,24.92%,1.57
CAMP08755,10/12/2025,22/12/2025,Dec,Q4,Display,68683,1352,367,79,1.97%,5.84%,USD 2.40,USD 2.76,189.29,544.46,1.88,187.63%,21.53%,2.88
CAMP08756,17/08/2025,29/08/2025,Aug,Q3,Search,79081,4211,1607,535,5.32%,12.70%,USD 4.70,USD 31.79,2514.18,5670.19,1.26,125.53%,33.29%,2.26
CAMP08757,07/10/2025,18/10/2025,Oct,Q4,Social,143859,6418,1656,859,4.46%,13.38%,USD 4.51,USD 26.95,3876.59,8979.14,1.32,131.62%,51.87%,2.32
CAMP08758,24/12/2025,02/01/2026,Dec,Q4,Influencer,205553,13183,6026,1581,6.41%,11.99%,USD 1.85,USD 14.26,2930.37,4167.84,0.42,42.23%,26.24%,1.42
CAMP08759,17/10/2025,23/10/2025,Oct,Q4,Email,144493,8191,2425,832,5.67%,10.16%,USD 0.33,USD 1.92,277.98,810.72,1.92,191.65%,34.31%,2.92
CAMP08760,17/06/2025,01/07/2025,Jun,Q2,Display,166668,10646,3347,1252,6.39%,11.76%,USD 2.24,USD 16.83,2805.18,3963.78,0.41,41.30%,37.41%,1.41
CAMP08761,16/02/2025,02/03/2025,Feb,Q1,Influencer,191683,1933,574,315,1.01%,16.30%,USD 2.08,USD 3.42,654.94,983.93,0.50,50.23%,54.88%,1.50
CAMP08762,22/07/2025,31/07/2025,Jul,Q3,Social,222849,4785,1670,652,2.15%,13.63%,USD 7.41,USD 21.68,4830.45,9758.44,1.02,102.02%,39.04%,2.02
CAMP08763,02/08/2025,13/08/2025,Aug,Q3,Email,250997,14191,4316,1747,5.65%,12.31%,USD 1.05,USD 7.28,1827.61,3640.50,0.99,99.19%,40.48%,1.99
CAMP08764,03/09/2025,14/09/2025,Sep,Q3,Search,192959,5918,2810,848,3.07%,14.33%,USD 3.03,USD 13.30,2566.73,2734.22,0.07,6.53%,30.18%,1.07
CAMP08765,24/01/2025,08/02/2025,Jan,Q1,Display,279509,4714,718,335,1.69%,7.11%,USD 5.25,USD 6.30,1759.82,4377.65,1.49,148.76%,46.66%,2.49
CAMP08766,17/11/2025,23/11/2025,Nov,Q4,Influencer,122469,3624,381,80,2.96%,2.21%,USD 29.86,USD 19.51,2388.76,2849.57,0.19,19.29%,21.00%,1.19
CAMP08767,01/10/2025,12/10/2025,Oct,Q4,Influencer,175927,14107,4355,2551,8.02%,18.08%,USD 1.88,USD 27.26,4796.46,5314.82,0.11,10.81%,58.58%,1.11
CAMP08768,13/02/2025,23/02/2025,Feb,Q1,Influencer,200209,11762,4773,1905,5.87%,16.20%,USD 0.72,USD 6.88,1376.58,2772.88,1.01,101.43%,39.91%,2.01
CAMP08769,28/11/2025,09/12/2025,Nov,Q4,Influencer,114591,3106,1115,250,2.71%,8.05%,USD 14.47,USD 31.58,3618.60,3967.78,0.10,9.65%,22.42%,1.10
CAMP08770,09/11/2025,24/11/2025,Nov,Q4,Email,235428,2692,1305,552,1.14%,20.51%,USD 6.89,USD 16.14,3800.91,5326.40,0.40,40.13%,42.30%,1.40
CAMP08771,29/12/2025,10/01/2026,Dec,Q4,Search,71448,3013,520,210,4.22%,6.97%,USD 4.92,USD 14.47,1033.99,1842.46,0.78,78.19%,40.38%,1.78
CAMP08772,05/06/2025,13/06/2025,Jun,Q2,Social,42213,1780,672,199,4.22%,11.18%,USD 18.46,USD 87.01,3672.82,8103.10,1.21,120.62%,29.61%,2.21
CAMP08773,18/07/2025,23/07/2025,Jul,Q3,Display,277859,21162,9022,2557,7.62%,12.08%,USD 1.28,USD 11.79,3275.17,8402.43,1.57,156.55%,28.34%,2.57
CAMP08774,11/06/2025,23/06/2025,Jun,Q2,Influencer,38059,3529,1640,505,9.27%,14.31%,USD 3.02,USD 40.10,1526.11,2409.88,0.58,57.91%,30.79%,1.58
CAMP08775,22/08/2025,03/09/2025,Aug,Q3,Influencer,192974,8390,2612,657,4.35%,7.83%,USD 4.05,USD 13.79,2661.17,5168.96,0.94,94.24%,25.15%,1.94
CAMP08776,12/06/2025,19/06/2025,Jun,Q2,Search,20223,1454,356,146,7.19%,10.04%,USD 20.49,USD 147.90,2990.92,8698.09,1.91,190.82%,41.01%,2.91
CAMP08777,26/04/2025,03/05/2025,Apr,Q2,Search,261477,17555,8464,4668,6.71%,26.59%,USD 0.90,USD 16.06,4199.12,7476.24,0.78,78.04%,55.15%,1.78
CAMP08778,03/04/2025,12/04/2025,Apr,Q2,Email,188799,9059,3773,2147,4.80%,23.70%,USD 0.33,USD 3.77,711.65,1721.69,1.42,141.93%,56.90%,2.42
CAMP08779,11/02/2025,18/02/2025,Feb,Q1,Email,16391,261,75,43,1.59%,16.48%,USD 113.09,USD 296.67,4862.68,7501.79,0.54,54.27%,57.33%,1.54
CAMP08780,11/10/2025,20/10/2025,Oct,Q4,Email,93512,4919,1773,780,5.26%,15.86%,USD 4.96,USD 41.37,3868.87,8691.14,1.25,124.64%,43.99%,2.25
CAMP08781,29/07/2025,10/08/2025,Jul,Q3,Display,25709,1076,227,101,4.19%,9.39%,USD 26.94,USD 105.85,2721.38,7101.33,1.61,160.95%,44.49%,2.61
CAMP08782,25/07/2025,30/07/2025,Jul,Q3,Email,173728,10339,3576,1159,5.95%,11.21%,USD 3.37,USD 22.47,3903.52,11040.91,1.83,182.84%,32.41%,2.83
CAMP08783,08/08/2025,14/08/2025,Aug,Q3,Influencer,16655,354,111,61,2.13%,17.23%,USD 60.53,USD 221.70,3692.49,10616.06,1.88,187.50%,54.95%,2.88
CAMP08784,07/10/2025,13/10/2025,Oct,Q4,Email,18111,1361,157,62,7.51%,4.56%,USD 37.98,USD 130.01,2354.63,3776.98,0.60,60.41%,39.49%,1.60
CAMP08785,16/05/2025,24/05/2025,May,Q2,Display,266459,21555,9619,2998,8.09%,13.91%,USD 0.58,USD 6.56,1746.65,2448.39,0.40,40.18%,31.17%,1.40
CAMP08786,16/04/2025,29/04/2025,Apr,Q2,Email,67275,3024,895,524,4.49%,17.33%,USD 9.44,USD 73.49,4944.15,12993.61,1.63,162.81%,58.55%,2.63
CAMP08787,28/04/2025,04/05/2025,Apr,Q2,Email,69532,1792,523,252,2.58%,14.06%,USD 17.59,USD 63.76,4433.47,10016.24,1.26,125.92%,48.18%,2.26
CAMP08788,25/08/2025,09/09/2025,Aug,Q3,Influencer,154850,10238,2184,842,6.61%,8.22%,USD 5.65,USD 30.74,4759.51,8704.87,0.83,82.89%,38.55%,1.83
CAMP08789,05/11/2025,18/11/2025,Nov,Q4,Influencer,113553,10903,1946,442,9.60%,4.05%,USD 0.76,USD 2.97,337.51,362.00,0.07,7.26%,22.71%,1.07
CAMP08790,10/04/2025,21/04/2025,Apr,Q2,Influencer,97704,7136,1545,395,7.30%,5.54%,USD 10.37,USD 41.91,4094.61,6614.57,0.62,61.54%,25.57%,1.62
CAMP08791,18/09/2025,02/10/2025,Sep,Q3,Email,262994,5552,1998,556,2.11%,10.01%,USD 8.03,USD 16.99,4467.02,5461.77,0.22,22.27%,27.83%,1.22
CAMP08792,01/11/2025,13/11/2025,Nov,Q4,Influencer,122608,5609,779,437,4.57%,7.79%,USD 5.58,USD 19.87,2436.77,4834.36,0.98,98.39%,56.10%,1.98
CAMP08793,20/12/2025,25/12/2025,Dec,Q4,Search,262046,24208,5643,3321,9.24%,13.72%,USD 1.34,USD 17.04,4465.58,11855.22,1.65,165.48%,58.85%,2.65
CAMP08794,13/10/2025,22/10/2025,Oct,Q4,Social,198732,13334,6553,2010,6.71%,15.07%,USD 0.30,USD 2.99,594.30,965.85,0.63,62.52%,30.67%,1.63
CAMP08795,24/11/2025,07/12/2025,Nov,Q4,Social,43708,1015,211,84,2.32%,8.28%,USD 4.72,USD 9.07,396.32,679.76,0.72,71.52%,39.81%,1.72
CAMP08796,13/04/2025,21/04/2025,Apr,Q2,Influencer,114444,8607,4188,2164,7.52%,25.14%,USD 0.71,USD 13.36,1528.64,3923.06,1.57,156.64%,51.67%,2.57
CAMP08797,04/03/2025,10/03/2025,Mar,Q1,Display,115353,4823,684,242,4.18%,5.02%,USD 0.94,USD 1.98,228.59,437.10,0.91,91.22%,35.38%,1.91
CAMP08798,24/06/2025,04/07/2025,Jun,Q2,Influencer,178506,9649,4029,1599,5.41%,16.57%,USD 2.16,USD 19.34,3451.55,8064.12,1.34,133.64%,39.69%,2.34
CAMP08799,09/10/2025,15/10/2025,Oct,Q4,Influencer,293121,13880,3829,2125,4.74%,15.31%,USD 2.18,USD 15.84,4642.15,6393.40,0.38,37.72%,55.50%,1.38
CAMP08800,20/10/2025,27/10/2025,Oct,Q4,Email,214831,16179,2878,814,7.53%,5.03%,USD 1.90,USD 7.20,1545.78,2321.58,0.50,50.19%,28.28%,1.50
CAMP08801,14/08/2025,26/08/2025,Aug,Q3,Display,84702,2508,1040,621,2.96%,24.76%,USD 5.37,USD 39.34,3332.06,7563.67,1.27,127.00%,59.71%,2.27
CAMP08802,07/01/2025,14/01/2025,Jan,Q1,Influencer,210944,9482,974,372,4.50%,3.92%,USD 6.43,USD 11.35,2393.44,2929.31,0.22,22.39%,38.19%,1.22
CAMP08803,07/05/2025,13/05/2025,May,Q2,Search,162286,12497,2984,905,7.70%,7.24%,USD 1.49,USD 8.32,1349.78,1822.93,0.35,35.05%,30.33%,1.35
CAMP08804,02/04/2025,12/04/2025,Apr,Q2,Social,46108,3385,1157,644,7.34%,19.03%,USD 7.14,USD 99.79,4600.96,7523.63,0.64,63.52%,55.66%,1.64
CAMP08805,09/07/2025,16/07/2025,Jul,Q3,Search,167739,4723,908,209,2.82%,4.43%,USD 22.94,USD 28.58,4793.77,6523.94,0.36,36.09%,23.02%,1.36
CAMP08806,25/12/2025,30/12/2025,Dec,Q4,Search,287775,11959,2786,1273,4.16%,10.64%,USD 0.60,USD 2.64,760.30,2243.57,1.95,195.09%,45.69%,2.95
CAMP08807,22/02/2025,01/03/2025,Feb,Q1,Search,94652,1068,145,32,1.13%,3.00%,USD 120.57,USD 40.76,3858.16,5834.57,0.51,51.23%,22.07%,1.51
CAMP08808,30/08/2025,09/09/2025,Aug,Q3,Display,299565,17289,7629,4413,5.77%,25.52%,USD 0.23,USD 3.42,1025.20,2982.50,1.91,190.92%,57.85%,2.91
CAMP08809,12/05/2025,19/05/2025,May,Q2,Display,27419,967,259,118,3.53%,12.20%,USD 21.12,USD 90.90,2492.29,6711.12,1.69,169.28%,45.56%,2.69
CAMP08810,30/12/2025,12/01/2026,Dec,Q4,Display,179385,1985,313,112,1.11%,5.64%,USD 16.69,USD 10.42,1868.82,3112.02,0.67,66.52%,35.78%,1.67
CAMP08811,22/04/2025,03/05/2025,Apr,Q2,Social,72579,3500,628,232,4.82%,6.63%,USD 5.58,USD 17.85,1295.54,2717.53,1.10,109.76%,36.94%,2.10
CAMP08812,07/01/2025,16/01/2025,Jan,Q1,Email,137774,12870,2703,719,9.34%,5.59%,USD 4.74,USD 24.76,3411.46,5717.37,0.68,67.59%,26.60%,1.68
CAMP08813,18/08/2025,24/08/2025,Aug,Q3,Influencer,48889,4551,872,299,9.31%,6.57%,USD 14.35,USD 87.78,4291.44,10326.11,1.41,140.62%,34.29%,2.41
CAMP08814,05/06/2025,18/06/2025,Jun,Q2,Influencer,39155,1702,512,287,4.35%,16.86%,USD 13.69,USD 100.31,3927.73,6771.82,0.72,72.41%,56.05%,1.72
CAMP08815,16/07/2025,25/07/2025,Jul,Q3,Email,132782,6695,3093,1615,5.04%,24.12%,USD 2.25,USD 27.41,3639.19,7033.29,0.93,93.27%,52.21%,1.93
CAMP08816,19/11/2025,30/11/2025,Nov,Q4,Influencer,149454,4758,825,383,3.18%,8.05%,USD 1.11,USD 2.84,424.66,1035.19,1.44,143.77%,46.42%,2.44
CAMP08817,30/12/2025,12/01/2026,Dec,Q4,Search,34852,562,158,92,1.61%,16.37%,USD 6.28,USD 16.57,577.39,1058.29,0.83,83.29%,58.23%,1.83
CAMP08818,11/08/2025,19/08/2025,Aug,Q3,Social,133329,9660,3531,1516,7.25%,15.69%,USD 1.57,USD 17.83,2377.67,5655.78,1.38,137.87%,42.93%,2.38
CAMP08819,07/09/2025,20/09/2025,Sep,Q3,Influencer,118417,9710,1684,455,8.20%,4.69%,USD 6.20,USD 23.84,2823.24,4913.72,0.74,74.05%,27.02%,1.74
CAMP08820,24/03/2025,29/03/2025,Mar,Q1,Social,53843,4803,776,376,8.92%,7.83%,USD 9.69,USD 67.69,3644.59,6555.64,0.80,79.87%,48.45%,1.80
CAMP08821,28/08/2025,07/09/2025,Aug,Q3,Email,299274,28184,4569,1995,9.42%,7.08%,USD 0.92,USD 6.16,1843.69,3028.69,0.64,64.27%,43.66%,1.64
CAMP08822,26/12/2025,01/01/2026,Dec,Q4,Influencer,295412,27306,12363,4631,9.24%,16.96%,USD 0.05,USD 0.72,212.34,632.53,1.98,197.89%,37.46%,2.98
CAMP08823,19/11/2025,01/12/2025,Nov,Q4,Social,119629,1491,573,148,1.25%,9.93%,USD 1.87,USD 2.31,276.90,556.51,1.01,100.98%,25.83%,2.01
CAMP08824,20/09/2025,29/09/2025,Sep,Q3,Search,292970,28719,6735,3172,9.80%,11.04%,USD 1.35,USD 14.64,4288.67,6192.84,0.44,44.40%,47.10%,1.44
CAMP08825,08/07/2025,15/07/2025,Jul,Q3,Search,299139,13208,6089,2299,4.42%,17.41%,USD 0.32,USD 2.44,729.91,1557.83,1.13,113.43%,37.76%,2.13
CAMP08826,17/10/2025,23/10/2025,Oct,Q4,Email,140534,12612,6071,2619,8.97%,20.77%,USD 1.79,USD 33.38,4690.78,9090.89,0.94,93.80%,43.14%,1.94
CAMP08827,28/12/2025,09/01/2026,Dec,Q4,Display,39804,1977,512,166,4.97%,8.40%,USD 10.42,USD 43.46,1729.88,4424.64,1.56,155.78%,32.42%,2.56
CAMP08828,27/02/2025,10/03/2025,Feb,Q1,Influencer,224397,10770,3276,859,4.80%,7.98%,USD 3.45,USD 13.19,2959.90,8499.47,1.87,187.15%,26.22%,2.87
CAMP08829,09/01/2025,22/01/2025,Jan,Q1,Search,159245,1752,426,146,1.10%,8.33%,USD 6.34,USD 5.82,926.23,1131.36,0.22,22.15%,34.27%,1.22
CAMP08830,31/10/2025,12/11/2025,Oct,Q4,Search,135090,1988,379,204,1.47%,10.26%,USD 11.40,USD 17.21,2324.78,6886.96,1.96,196.24%,53.83%,2.96
CAMP08831,25/04/2025,10/05/2025,Apr,Q2,Email,260506,18343,7557,1993,7.04%,10.87%,USD 2.20,USD 16.86,4391.47,5839.86,0.33,32.98%,26.37%,1.33
CAMP08832,29/07/2025,06/08/2025,Jul,Q3,Search,232343,21930,7886,3063,9.44%,13.97%,USD 1.61,USD 21.19,4922.25,7612.81,0.55,54.66%,38.84%,1.55
CAMP08833,10/02/2025,16/02/2025,Feb,Q1,Influencer,64496,1947,480,153,3.02%,7.86%,USD 25.20,USD 59.79,3856.06,9835.78,1.55,155.07%,31.88%,2.55
CAMP08834,31/10/2025,06/11/2025,Oct,Q4,Email,285476,5267,556,325,1.84%,6.17%,USD 11.84,USD 13.47,3846.63,5042.56,0.31,31.09%,58.45%,1.31
CAMP08835,22/06/2025,28/06/2025,Jun,Q2,Social,84525,2472,1002,234,2.92%,9.47%,USD 18.97,USD 52.51,4438.03,11694.19,1.63,163.50%,23.35%,2.63
CAMP08836,22/08/2025,06/09/2025,Aug,Q3,Email,108482,3157,918,273,2.91%,8.65%,USD 4.76,USD 11.98,1299.98,3051.03,1.35,134.70%,29.74%,2.35
CAMP08837,08/10/2025,18/10/2025,Oct,Q4,Influencer,157560,5732,740,281,3.64%,4.90%,USD 13.19,USD 23.53,3707.71,9679.28,1.61,161.06%,37.97%,2.61
CAMP08838,19/03/2025,30/03/2025,Mar,Q1,Influencer,83483,1546,231,69,1.85%,4.46%,USD 41.10,USD 33.97,2835.85,6031.47,1.13,112.69%,29.87%,2.13
CAMP08839,18/04/2025,28/04/2025,Apr,Q2,Social,227619,7101,2494,1203,3.12%,16.94%,USD 1.15,USD 6.07,1382.24,4102.89,1.97,196.83%,48.24%,2.97
CAMP08840,08/10/2025,14/10/2025,Oct,Q4,Email,286376,26608,8475,2952,9.29%,11.09%,USD 0.13,USD 1.30,371.82,812.75,1.19,118.59%,34.83%,2.19
CAMP08841,08/02/2025,16/02/2025,Feb,Q1,Influencer,122031,10997,2157,1105,9.01%,10.05%,USD 0.98,USD 8.88,1084.02,1941.58,0.79,79.11%,51.23%,1.79
CAMP08842,29/04/2025,06/05/2025,Apr,Q2,Influencer,234081,9004,1404,590,3.85%,6.55%,USD 5.57,USD 14.04,3285.93,9637.26,1.93,193.29%,42.02%,2.93
CAMP08843,01/12/2025,16/12/2025,Dec,Q4,Social,58685,5852,2656,984,9.97%,16.81%,USD 2.94,USD 49.28,2892.25,3318.20,0.15,14.73%,37.05%,1.15
CAMP08844,02/12/2025,10/12/2025,Dec,Q4,Display,101521,3741,575,198,3.68%,5.29%,USD 2.22,USD 4.33,439.43,891.73,1.03,102.93%,34.43%,2.03
CAMP08845,27/01/2025,05/02/2025,Jan,Q1,Email,21545,1615,216,62,7.50%,3.84%,USD 46.05,USD 132.53,2855.33,6464.95,1.26,126.42%,28.70%,2.26
